"","estrato1","sex","age","oficio","relab","impa","maxEducLevel","college","regSalud","cotPension","totalHoursWorked","formal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","ln_y","age2","Mujer"
"7893","1","0",56,"54","3",931119.666666667,"2","0","1","1",48,"1","0","1","1",931119.6875,13.7441431059985,3136,1
"7894","1","1",53,"85","4",1500000,"5","1","3","2",48,"0","1","1","1",1500000,14.2209756660724,2809,0
"7895","1","1",31,"85","4",7e+05,"5","1","1","2",30,"0","1","1","1",7e+05,13.4588356140255,961,0
"7896","5","0",38,"6","1",3683333.33333333,"6","0","1","1",40,"1","0","0","5",3683333.25,15.1193286746355,1444,1
"7897","1","1",26,"45","1",7e+05,"5","1","3","2",77,"0","0","1","2",7e+05,13.4588356140255,676,0
"7898","2","0",31,"55","4",780000,"4","0","3","2",40,"0","1","1","1",780000,13.5670491986658,961,1
"7899","2","1",25,"38","1",1021544.33333333,"5","1","1","1",48,"1","0","0","5",1021544.3125,13.8368260721325,625,0
"7900","3","1",40,"97","1",842718.416666667,"5","1","1","1",48,"1","0","1","2",842718.4375,13.6443881806003,1600,0
"7901","4","1",30,"12","1",4333333.33333333,"6","0","1","1",40,"1","0","0","5",4333333.5,15.2818476652192,900,0
"7902","3","1",42,"95","1",1500000,"4","0","1","1",48,"1","0","0","4",1500000,14.2209756660724,1764,0
"7903","3","0",39,"53","1",996000,"5","1","1","2",48,"0","0","0","4",996000,13.8115025365667,1521,1
"7904","2","1",55,"62","1",869453,"4","0","1","1",48,"1","0","0","4",869453,13.6756195572614,3025,0
"7905","2","0",47,"62","1",931953,"2","0","1","1",48,"1","0","0","4",931953,13.7450376632116,2209,1
"7906","2","1",19,"62","1",902787.333333333,"5","1","1","1",48,"1","0","0","4",902787.3125,13.7132422703265,361,0
"7907","3","1",38,"95","1",1140000,"4","0","1","1",48,"1","0","0","5",1140000,13.9465388203707,1444,0
"7908","3","0",41,"55","1",869453,"5","1","1","1",48,"1","0","0","5",869453,13.6756195572614,1681,1
"7909","3","1",42,"2","1",2166666.66666667,"6","0","1","1",48,"1","0","0","5",2166666.75,14.5887004846593,1764,0
"7910","3","0",40,"21","1",6291666.66666667,"6","0","1","1",45,"1","0","0","5",6291666.5,15.6547365379412,1600,1
"7911","2","1",29,"39","1",1137718.41666667,"5","1","1","1",48,"1","0","0","5",1137718.375,13.9445353894038,841,0
"7912","2","0",21,"54","3",789166.666666667,"4","0","1","2",30,"0","0","1","1",789166.6875,13.5787328417734,441,1
"7913","2","0",55,"55","1",930929.416666667,"2","0","1","1",48,"1","0","0","5",930929.4375,13.7439387612279,3025,1
"7914","3","0",50,"45","4",1e+06,"5","1","1","1",25,"1","1","1","1",1e+06,13.8155105579643,2500,1
"7915","3","0",41,"12","4",4500000,"6","0","1","1",40,"1","1","0","5",4500000,15.3195879547405,1681,1
"7916","3","1",40,"8","2",5168333.33333333,"6","0","1","1",48,"1","0","0","5",5168333.5,15.4580608540962,1600,0
"7917","2","1",36,"37","1",1348211,"5","1","1","1",78,"1","0","0","3",1348211,14.114289086395,1296,0
